Season,gmDate,HomeTeam,HomeConf,HomeDiv,HomeRslt,HomePts,RoadTeam,RoadCOnf,RoadDiv,RoadPts
2015,4/1/2016,ATL,East,Southeast,Loss,108,CLE,East,Central,110
2015,4/1/2016,MEM,West,Southwest,Loss,95,TOR,East,Atlantic,99
2015,4/1/2016,MIL,East,Central,Win,113,ORL,East,Southeast,110
2015,4/1/2016,UTA,West,Northwest,Win,98,MIN,West,Northwest,85
2015,4/1/2016,SAC,West,Pacific,Loss,106,MIA,East,Southeast,112
2015,4/1/2016,GS,West,Pacific,Loss,106,BOS,East,Atlantic,109
2015,4/1/2016,PHO,West,Pacific,Loss,99,WAS,East,Southeast,106
2015,4/2/2016,PHI,East,Atlantic,Loss,102,IND,East,Central,115
2015,4/2/2016,CHI,East,Central,Loss,90,DET,East,Central,94
2015,4/2/2016,SA,West,Southwest,Win,102,TOR,East,Atlantic,95
2015,4/2/2016,DEN,West,Northwest,Loss,106,SAC,West,Pacific,115
2015,4/2/2016,POR,West,Northwest,Win,110,MIA,East,Southeast,93
2015,4/3/2016,BKN,East,Atlantic,Loss,87,NO,West,Southwest,106
2015,4/3/2016,CLE,East,Central,Win,112,CHA,East,Southeast,103
2015,4/3/2016,HOU,West,Southwest,Win,118,OKC,West,Northwest,110
2015,4/3/2016,LAC,West,Pacific,Win,114,WAS,East,Southeast,109
2015,4/3/2016,MIN,West,Northwest,Loss,78,DAL,West,Southwest,88
2015,4/3/2016,ORL,East,Southeast,Win,119,MEM,West,Southwest,107
2015,4/3/2016,PHO,West,Pacific,Loss,86,UTA,West,Northwest,101
2015,4/3/2016,MIL,East,Central,Loss,98,CHI,East,Central,102
2015,4/3/2016,NY,East,Atlantic,Loss,87,IND,East,Central,92
2015,4/3/2016,GS,West,Pacific,Win,136,POR,West,Northwest,111
2015,4/3/2016,LAL,West,Pacific,Loss,100,BOS,East,Atlantic,107
2015,4/5/2016,PHI,East,Atlantic,Win,107,NO,West,Southwest,93
2015,4/5/2016,MIA,East,Southeast,Win,107,DET,East,Central,89
2015,4/5/2016,TOR,East,Atlantic,Win,96,CHA,East,Southeast,90
2015,4/5/2016,ATL,East,Southeast,Win,103,PHO,West,Pacific,90
2015,4/5/2016,MEM,West,Southwest,Win,108,CHI,East,Central,92
2015,4/5/2016,MIL,East,Central,Loss,80,CLE,East,Central,109
2015,4/5/2016,DEN,West,Northwest,Loss,102,OKC,West,Northwest,124
2015,4/5/2016,UTA,West,Northwest,Loss,86,SA,West,Southwest,88
2015,4/5/2016,SAC,West,Pacific,Loss,107,POR,West,Northwest,115
2015,4/5/2016,GS,West,Pacific,Loss,117,MIN,West,Northwest,124
2015,4/5/2016,LAC,West,Pacific,Win,103,LAL,West,Pacific,81
2015,4/6/2016,IND,East,Central,Win,123,CLE,East,Central,109
2015,4/6/2016,ORL,East,Southeast,Loss,104,DET,East,Central,108
2015,4/6/2016,WAS,East,Southeast,Win,121,BKN,East,Atlantic,103
2015,4/6/2016,BOS,East,Atlantic,Win,104,NO,West,Southwest,97
2015,4/6/2016,NY,East,Atlantic,Loss,97,CHA,East,Southeast,111
2015,4/6/2016,DAL,West,Southwest,Win,88,HOU,West,Southwest,86
2015,4/6/2016,POR,West,Northwest,Win,120,OKC,West,Northwest,115
2015,4/6/2016,LAL,West,Pacific,Loss,81,LAC,West,Pacific,91
2015,4/7/2016,ATL,East,Southeast,Win,95,TOR,East,Atlantic,87
2015,4/7/2016,HOU,West,Southwest,Loss,115,PHO,West,Pacific,124
2015,4/7/2016,MIA,East,Southeast,Win,106,CHI,East,Central,98
2015,4/7/2016,SAC,West,Pacific,Loss,97,MIN,West,Northwest,105
2015,4/7/2016,GS,West,Pacific,Win,112,SA,West,Southwest,101
2015,4/8/2016,CHA,East,Southeast,Win,113,BKN,East,Atlantic,99
2015,4/8/2016,ORL,East,Southeast,Win,112,MIA,East,Southeast,109
2015,4/8/2016,PHI,East,Atlantic,Loss,102,NY,East,Atlantic,109
2015,4/8/2016,BOS,East,Atlantic,Win,124,MIL,East,Central,109
2015,4/8/2016,DET,East,Central,Win,112,WAS,East,Southeast,99
2015,4/8/2016,TOR,East,Atlantic,Win,111,IND,East,Central,98
2015,4/8/2016,NO,West,Southwest,Win,110,LAL,West,Pacific,102
2015,4/8/2016,DAL,West,Southwest,Win,103,MEM,West,Southwest,93
2015,4/8/2016,DEN,West,Northwest,Win,102,SA,West,Southwest,98
2015,4/8/2016,UTA,West,Northwest,Loss,99,LAC,West,Pacific,102
2015,4/9/2016,NO,West,Southwest,Loss,100,PHO,West,Pacific,121
2015,4/9/2016,ATL,East,Southeast,Win,118,BOS,East,Atlantic,107
2015,4/9/2016,MEM,West,Southwest,Loss,99,GS,West,Pacific,100
2015,4/9/2016,CHI,East,Central,Win,105,CLE,East,Central,102
2015,4/9/2016,POR,West,Northwest,Loss,105,MIN,West,Northwest,106
2015,4/9/2016,SAC,West,Pacific,Win,114,OKC,West,Northwest,112
2015,4/10/2016,WAS,East,Southeast,Win,113,CHA,East,Southeast,98
2015,4/10/2016,HOU,West,Southwest,Win,130,LAL,West,Pacific,110
2015,4/10/2016,LAC,West,Pacific,Win,98,DAL,West,Southwest,91
2015,4/10/2016,DEN,West,Northwest,Loss,84,UTA,West,Northwest,100
2015,4/10/2016,PHI,East,Atlantic,Loss,108,MIL,East,Central,109
2015,4/10/2016,IND,East,Central,Win,129,BKN,East,Atlantic,105
2015,4/10/2016,MIA,East,Southeast,Win,118,ORL,East,Southeast,96
2015,4/10/2016,SA,West,Southwest,Loss,86,GS,West,Pacific,92
2015,4/10/2016,NY,East,Atlantic,Loss,89,TOR,East,Atlantic,93
2015,4/11/2016,CLE,East,Central,Win,109,ATL,East,Southeast,94
2015,4/11/2016,ORL,East,Southeast,Win,107,MIL,East,Central,98
2015,4/11/2016,BOS,East,Atlantic,Loss,100,CHA,East,Southeast,114
2015,4/11/2016,BKN,East,Atlantic,Loss,111,WAS,East,Southeast,120
2015,4/11/2016,MIN,West,Northwest,Loss,105,HOU,West,Southwest,129
2015,4/11/2016,NO,West,Southwest,Loss,116,CHI,East,Central,121
2015,4/11/2016,OKC,West,Northwest,Win,112,LAL,West,Pacific,79
2015,4/11/2016,UTA,West,Northwest,Loss,92,DAL,West,Southwest,101
2015,4/11/2016,PHO,West,Pacific,Loss,101,SAC,West,Pacific,105
2015,4/12/2016,IND,East,Central,Win,102,NY,East,Atlantic,90
2015,4/12/2016,DET,East,Central,Loss,93,MIA,East,Southeast,99
2015,4/12/2016,TOR,East,Atlantic,Win,122,PHI,East,Atlantic,98
2015,4/12/2016,SA,West,Southwest,Win,102,OKC,West,Northwest,98
2015,4/12/2016,LAC,West,Pacific,Win,110,MEM,West,Southwest,84
2015,4/13/2016,BOS,East,Atlantic,Win,98,MIA,East,Southeast,88
2015,4/13/2016,BKN,East,Atlantic,Loss,96,TOR,East,Atlantic,103
2015,4/13/2016,CHI,East,Central,Win,115,PHI,East,Atlantic,105
2015,4/13/2016,CHA,East,Southeast,Win,117,ORL,East,Southeast,103
2015,4/13/2016,CLE,East,Central,Loss,110,DET,East,Central,112
2015,4/13/2016,DAL,West,Southwest,Loss,91,SA,West,Southwest,96
2015,4/13/2016,HOU,West,Southwest,Win,116,SAC,West,Pacific,81
2015,4/13/2016,MIL,East,Central,Loss,92,IND,East,Central,97
2015,4/13/2016,MIN,West,Northwest,Win,144,NO,West,Southwest,109
2015,4/13/2016,WAS,East,Southeast,Win,109,ATL,East,Southeast,98
2015,4/13/2016,GS,West,Pacific,Win,125,MEM,West,Southwest,104
2015,4/13/2016,LAL,West,Pacific,Win,101,UTA,West,Northwest,96
2015,4/13/2016,PHO,West,Pacific,Win,114,LAC,West,Pacific,105
2015,4/13/2016,POR,West,Northwest,Win,107,DEN,West,Northwest,99
2016,10/25/2016,CLE,East,Central,Win,117,NY,East,Atlantic,88
2016,10/25/2016,POR,West,Northwest,Win,113,UTA,West,Northwest,104
2016,10/25/2016,GS,West,Pacific,Loss,100,SA,West,Southwest,129
2016,10/26/2016,IND,East,Central,Win,130,DAL,West,Southwest,121
2016,10/26/2016,ORL,East,Southeast,Loss,96,MIA,East,Southeast,108
2016,10/26/2016,BOS,East,Atlantic,Win,122,BKN,East,Atlantic,117
2016,10/26/2016,TOR,East,Atlantic,Win,109,DET,East,Central,91
2016,10/26/2016,MEM,West,Southwest,Win,102,MIN,West,Northwest,98
2016,10/26/2016,MIL,East,Central,Loss,96,CHA,East,Southeast,107
2016,10/26/2016,NO,West,Southwest,Loss,102,DEN,West,Northwest,107
2016,10/26/2016,PHI,East,Atlantic,Loss,97,OKC,West,Northwest,103
2016,10/26/2016,PHO,West,Pacific,Loss,94,SAC,West,Pacific,113
2016,10/26/2016,LAL,West,Pacific,Win,120,HOU,West,Southwest,114
2016,10/27/2016,ATL,East,Southeast,Win,114,WAS,East,Southeast,99
2016,10/27/2016,CHI,East,Central,Win,105,BOS,East,Atlantic,99
2016,10/27/2016,POR,West,Northwest,Loss,106,LAC,West,Pacific,114
2016,10/27/2016,SAC,West,Pacific,Loss,94,SA,West,Southwest,102
2016,10/28/2016,TOR,East,Atlantic,Loss,91,CLE,East,Central,94
2016,10/28/2016,BKN,East,Atlantic,Win,103,IND,East,Central,94
2016,10/28/2016,DET,East,Central,Win,108,ORL,East,Southeast,82
2016,10/28/2016,MIA,East,Southeast,Loss,91,CHA,East,Southeast,97
2016,10/28/2016,OKC,West,Northwest,Win,113,PHO,West,Pacific,110
2016,10/28/2016,DAL,West,Southwest,Loss,98,HOU,West,Southwest,106
2016,10/28/2016,UTA,West,Northwest,Win,96,LAL,West,Pacific,89
2016,10/28/2016,NO,West,Southwest,Loss,114,GS,West,Pacific,122
2016,10/29/2016,PHI,East,Atlantic,Loss,72,ATL,East,Southeast,104
2016,10/29/2016,CHA,East,Southeast,Loss,98,BOS,East,Atlantic,104
2016,10/29/2016,CLE,East,Central,Win,105,ORL,East,Southeast,99
2016,10/29/2016,NY,East,Atlantic,Win,111,MEM,West,Southwest,104
2016,10/29/2016,CHI,East,Central,Win,118,IND,East,Central,101
2016,10/29/2016,MIL,East,Central,Win,110,BKN,East,Atlantic,108
2016,10/29/2016,SA,West,Southwest,Win,98,NO,West,Southwest,79
2016,10/29/2016,DEN,West,Northwest,Loss,113,POR,West,Northwest,115
2016,10/29/2016,SAC,West,Pacific,Win,106,MIN,West,Northwest,103
2016,10/30/2016,LAC,West,Pacific,Win,88,UTA,West,Northwest,75
2016,10/30/2016,DET,East,Central,Win,98,MIL,East,Central,83
2016,10/30/2016,MIA,East,Southeast,Loss,99,SA,West,Southwest,106
2016,10/30/2016,PHO,West,Pacific,Loss,100,GS,West,Pacific,106
2016,10/30/2016,MEM,West,Southwest,Win,112,WAS,East,Southeast,103
2016,10/30/2016,OKC,West,Northwest,Win,113,LAL,West,Pacific,96
2016,10/30/2016,HOU,West,Southwest,Win,93,DAL,West,Southwest,92
2016,10/31/2016,ATL,East,Southeast,Win,106,SAC,West,Pacific,95
2016,10/31/2016,BKN,East,Atlantic,Loss,88,CHI,East,Central,118
2016,10/31/2016,TOR,East,Atlantic,Win,105,DEN,West,Northwest,102
2016,10/31/2016,LAC,West,Pacific,Win,116,PHO,West,Pacific,98
2016,11/1/2016,CLE,East,Central,Win,128,HOU,West,Southwest,120
2016,11/1/2016,IND,East,Central,Win,115,LAL,West,Pacific,108
2016,11/1/2016,PHI,East,Atlantic,Loss,101,ORL,East,Southeast,103
2016,11/1/2016,DET,East,Central,Win,102,NY,East,Atlantic,89
2016,11/1/2016,MIA,East,Southeast,Win,108,SAC,West,Pacific,96
2016,11/1/2016,MIN,West,Northwest,Win,116,MEM,West,Southwest,80
2016,11/1/2016,NO,West,Southwest,Loss,113,MIL,East,Central,117
2016,11/1/2016,SA,West,Southwest,Loss,91,UTA,West,Northwest,106
2016,11/1/2016,POR,West,Northwest,Loss,104,GS,West,Pacific,127
2016,11/2/2016,CHA,East,Southeast,Win,109,PHI,East,Atlantic,93
2016,11/2/2016,WAS,East,Southeast,Loss,103,TOR,East,Atlantic,113
2016,11/2/2016,ATL,East,Southeast,Loss,116,LAL,West,Pacific,123
2016,11/2/2016,BKN,East,Atlantic,Win,109,DET,East,Central,101
2016,11/2/2016,NY,East,Atlantic,Loss,99,HOU,West,Southwest,118
2016,11/2/2016,BOS,East,Atlantic,Win,107,CHI,East,Central,100
2016,11/2/2016,MEM,West,Southwest,Win,89,NO,West,Southwest,83
2016,11/2/2016,UTA,West,Northwest,Win,97,DAL,West,Southwest,81
2016,11/2/2016,PHO,West,Pacific,Win,118,POR,West,Northwest,115
2016,11/2/2016,LAC,West,Pacific,Loss,83,OKC,West,Northwest,85
2016,11/3/2016,ORL,East,Southeast,Win,102,SAC,West,Pacific,94
