Season,Date,Visitor,Visit_League,Home,HomeLeague,VisitScore,HomeScore
2000,5/10/2000,BAL,AL,TOR,AL,2,7
2000,5/11/2000,MIL,NL,CHN,NL,14,8
2000,5/11/2000,SDN,NL,CIN,NL,9,11
2000,5/11/2000,ATL,NL,FLO,NL,4,5
2000,5/11/2000,PHI,NL,MON,NL,6,4
2000,5/11/2000,NYN,NL,PIT,NL,3,2
2000,5/11/2000,TEX,AL,ANA,AL,2,3
2000,5/11/2000,BOS,AL,BAL,AL,11,4
2000,5/11/2000,KCA,AL,CLE,AL,0,16
2000,5/11/2000,TBA,AL,NYA,AL,1,0
2000,5/11/2000,SEA,AL,OAK,AL,6,7
2000,5/12/2000,SFN,NL,COL,NL,7,15
2000,5/12/2000,CIN,NL,HOU,NL,7,3
2000,5/12/2000,CHN,NL,MON,NL,3,8
2000,5/12/2000,FLO,NL,NYN,NL,6,4
2000,5/12/2000,ATL,NL,PHI,NL,8,7
2000,5/12/2000,MIL,NL,PIT,NL,6,1
2000,5/12/2000,ARI,NL,SDN,NL,6,4
2000,5/12/2000,LAN,NL,SLN,NL,13,0
2000,5/12/2000,TEX,AL,ANA,AL,13,11
2000,5/12/2000,BOS,AL,BAL,AL,9,0
2000,5/12/2000,MIN,AL,CHA,AL,4,3
2000,5/12/2000,KCA,AL,CLE,AL,3,7
2000,5/12/2000,NYA,AL,DET,AL,7,9
2000,5/12/2000,SEA,AL,OAK,AL,7,9
2000,5/12/2000,TOR,AL,TBA,AL,3,4
2000,5/13/2000,SFN,NL,COL,NL,9,10
2000,5/13/2000,CIN,NL,HOU,NL,8,7
2000,5/13/2000,CHN,NL,MON,NL,2,1
2000,5/13/2000,FLO,NL,NYN,NL,7,6
2000,5/13/2000,ATL,NL,PHI,NL,3,2
2000,5/13/2000,MIL,NL,PIT,NL,8,11
2000,5/13/2000,ARI,NL,SDN,NL,6,2
2000,5/13/2000,LAN,NL,SLN,NL,3,1
2000,5/13/2000,TEX,AL,ANA,AL,6,5
2000,5/13/2000,BOS,AL,BAL,AL,5,1
2000,5/13/2000,MIN,AL,CHA,AL,3,4
2000,5/13/2000,KCA,AL,CLE,AL,6,7
2000,5/13/2000,NYA,AL,DET,AL,3,6
2000,5/13/2000,SEA,AL,OAK,AL,6,4
2000,5/13/2000,TOR,AL,TBA,AL,8,4
2000,5/14/2000,SFN,NL,COL,NL,7,11
2000,5/14/2000,CIN,NL,HOU,NL,3,10
2000,5/14/2000,CHN,NL,MON,NL,15,16
2000,5/14/2000,FLO,NL,NYN,NL,1,5
2000,5/14/2000,ATL,NL,PHI,NL,11,2
2000,5/14/2000,MIL,NL,PIT,NL,0,3
2000,5/14/2000,ARI,NL,SDN,NL,1,3
2000,5/14/2000,LAN,NL,SLN,NL,10,12
2000,5/14/2000,TEX,AL,ANA,AL,6,7
2000,5/14/2000,BOS,AL,BAL,AL,10,1
2000,5/14/2000,MIN,AL,CHA,AL,3,5
2000,5/14/2000,KCA,AL,CLE,AL,5,4
2000,5/14/2000,NYA,AL,DET,AL,1,2
2000,5/14/2000,SEA,AL,OAK,AL,2,7
2000,5/14/2000,TOR,AL,TBA,AL,3,2
2000,5/15/2000,CIN,NL,HOU,NL,4,3
2000,5/15/2000,KCA,AL,OAK,AL,3,6
2000,5/15/2000,MIN,AL,SEA,AL,0,14
2000,5/15/2000,TBA,AL,TEX,AL,5,6
2000,5/15/2000,BOS,AL,TOR,AL,8,1
2000,5/16/2000,SFN,NL,ATL,NL,7,9
2000,5/16/2000,LAN,NL,CHN,NL,6,5
2000,5/16/2000,PIT,NL,CIN,NL,2,6
2000,5/16/2000,SDN,NL,FLO,NL,7,3
2000,5/16/2000,HOU,NL,MIL,NL,5,6
2000,5/16/2000,ARI,NL,MON,NL,0,2
2000,5/16/2000,COL,NL,NYN,NL,4,3
2000,5/16/2000,SLN,NL,PHI,NL,8,2
2000,5/16/2000,BAL,AL,ANA,AL,4,3
2000,5/16/2000,DET,AL,CLE,AL,9,11
2000,5/16/2000,CHA,AL,NYA,AL,4,0
2000,5/16/2000,KCA,AL,OAK,AL,8,7
2000,5/16/2000,MIN,AL,SEA,AL,5,9
2000,5/16/2000,TBA,AL,TEX,AL,7,9
2000,5/16/2000,BOS,AL,TOR,AL,6,7
2000,5/17/2000,SFN,NL,ATL,NL,4,5
2000,5/17/2000,LAN,NL,CHN,NL,8,6
2000,5/17/2000,PIT,NL,CIN,NL,9,6
2000,5/17/2000,SDN,NL,FLO,NL,2,4
2000,5/17/2000,ARI,NL,MON,NL,2,10
2000,5/17/2000,COL,NL,NYN,NL,2,4
2000,5/17/2000,SLN,NL,PHI,NL,4,5
2000,5/17/2000,BAL,AL,ANA,AL,7,8
2000,5/17/2000,DET,AL,CLE,AL,2,7
2000,5/17/2000,CHA,AL,NYA,AL,4,9
2000,5/17/2000,KCA,AL,OAK,AL,4,3
2000,5/17/2000,MIN,AL,SEA,AL,0,4
2000,5/17/2000,TBA,AL,TEX,AL,6,11
2000,5/17/2000,BOS,AL,TOR,AL,8,0
2000,5/18/2000,SFN,NL,ATL,NL,2,3
2000,5/18/2000,PIT,NL,CIN,NL,3,4
2000,5/18/2000,SDN,NL,FLO,NL,6,2
2000,5/18/2000,ARI,NL,MON,NL,8,6
2000,5/18/2000,SLN,NL,PHI,NL,7,2
2000,5/18/2000,MIN,AL,OAK,AL,10,5
2000,5/18/2000,BAL,AL,TEX,AL,7,8
2000,5/19/2000,SDN,NL,ATL,NL,11,7
2000,5/19/2000,CIN,NL,CHN,NL,1,4
2000,5/19/2000,LAN,NL,FLO,NL,5,3
2000,5/19/2000,SFN,NL,MIL,NL,10,11
2000,5/19/2000,HOU,NL,MON,NL,2,3
2000,5/19/2000,ARI,NL,NYN,NL,3,4
2000,5/19/2000,COL,NL,PHI,NL,10,2
2000,5/19/2000,SLN,NL,PIT,NL,1,13
2000,5/19/2000,KCA,AL,ANA,AL,4,6
2000,5/19/2000,DET,AL,BOS,AL,0,3
2000,5/19/2000,NYA,AL,CLE,AL,11,7
2000,5/19/2000,MIN,AL,OAK,AL,3,2
2000,5/19/2000,TBA,AL,SEA,AL,6,7
2000,5/19/2000,CHA,AL,TOR,AL,5,3
2000,5/20/2000,SDN,NL,ATL,NL,6,10
2000,5/20/2000,CIN,NL,CHN,NL,5,3
2000,5/20/2000,LAN,NL,FLO,NL,12,6
2000,5/20/2000,SFN,NL,MIL,NL,0,7
2000,5/20/2000,HOU,NL,MON,NL,7,8
2000,5/20/2000,ARI,NL,NYN,NL,7,8
2000,5/20/2000,COL,NL,PHI,NL,4,3
2000,5/20/2000,SLN,NL,PIT,NL,19,4
2000,5/20/2000,KCA,AL,ANA,AL,8,9
2000,5/20/2000,DET,AL,BOS,AL,2,1
2000,5/20/2000,NYA,AL,CLE,AL,2,3
2000,5/20/2000,MIN,AL,OAK,AL,3,0
2000,5/20/2000,TBA,AL,SEA,AL,4,3
2000,5/20/2000,BAL,AL,TEX,AL,1,2
2000,5/20/2000,CHA,AL,TOR,AL,6,2
2000,5/21/2000,SDN,NL,ATL,NL,6,12
2000,5/21/2000,CIN,NL,CHN,NL,2,4
2000,5/21/2000,LAN,NL,FLO,NL,12,3
2000,5/21/2000,SFN,NL,MIL,NL,16,10
2000,5/21/2000,HOU,NL,MON,NL,3,8
2000,5/21/2000,ARI,NL,NYN,NL,6,7
2000,5/21/2000,COL,NL,PHI,NL,3,4
2000,5/21/2000,SLN,NL,PIT,NL,7,5
2000,5/21/2000,KCA,AL,ANA,AL,10,6
2000,5/21/2000,DET,AL,BOS,AL,7,5
2000,5/21/2000,NYA,AL,CLE,AL,1,6
2000,5/21/2000,MIN,AL,OAK,AL,4,13
2000,5/21/2000,TBA,AL,SEA,AL,4,8
2000,5/21/2000,BAL,AL,TEX,AL,5,6
2000,5/21/2000,CHA,AL,TOR,AL,2,1
2000,5/22/2000,CIN,NL,LAN,NL,3,4
2000,5/22/2000,HOU,NL,MIL,NL,9,10
2000,5/22/2000,HOU,NL,MIL,NL,1,6
2000,5/22/2000,NYN,NL,SDN,NL,0,1
2000,5/22/2000,CHA,AL,TOR,AL,3,4
2000,5/23/2000,PIT,NL,ARI,NL,1,6
2000,5/23/2000,CHN,NL,COL,NL,7,10
2000,5/23/2000,PHI,NL,HOU,NL,2,10
2000,5/23/2000,CIN,NL,LAN,NL,3,1
2000,5/23/2000,ATL,NL,MIL,NL,6,7
2000,5/23/2000,NYN,NL,SDN,NL,5,3
2000,5/23/2000,MON,NL,SFN,NL,3,2
2000,5/23/2000,FLO,NL,SLN,NL,3,10
2000,5/23/2000,SEA,AL,BAL,AL,2,4
2000,5/23/2000,TOR,AL,BOS,AL,3,2
2000,5/23/2000,NYA,AL,CHA,AL,2,8
2000,5/23/2000,CLE,AL,DET,AL,4,10
2000,5/23/2000,TEX,AL,KCA,AL,4,3
2000,5/23/2000,ANA,AL,MIN,AL,7,4
2000,5/23/2000,OAK,AL,TBA,AL,4,6
2000,5/24/2000,PIT,NL,ARI,NL,5,6
2000,5/24/2000,CHN,NL,COL,NL,4,9
2000,5/24/2000,PHI,NL,HOU,NL,9,7
2000,5/24/2000,CIN,NL,LAN,NL,10,3
2000,5/24/2000,ATL,NL,MIL,NL,11,2
2000,5/24/2000,NYN,NL,SDN,NL,4,5
2000,5/24/2000,MON,NL,SFN,NL,0,18
2000,5/24/2000,FLO,NL,SLN,NL,1,5
2000,5/24/2000,SEA,AL,BAL,AL,3,4
2000,5/24/2000,TOR,AL,BOS,AL,3,6
2000,5/24/2000,NYA,AL,CHA,AL,12,4
2000,5/24/2000,CLE,AL,DET,AL,9,10
2000,5/24/2000,TEX,AL,KCA,AL,0,3
2000,5/24/2000,ANA,AL,MIN,AL,6,5
2000,5/24/2000,OAK,AL,TBA,AL,9,2
2000,5/25/2000,PIT,NL,ARI,NL,5,7
2000,5/25/2000,CHN,NL,COL,NL,6,5
2000,5/25/2000,PHI,NL,HOU,NL,6,10
2000,5/25/2000,ATL,NL,MIL,NL,7,3
2000,5/25/2000,MON,NL,SFN,NL,1,4
2000,5/25/2000,FLO,NL,SLN,NL,6,7
2000,5/25/2000,SEA,AL,BAL,AL,1,5
2000,5/25/2000,TOR,AL,BOS,AL,11,6
2000,5/25/2000,NYA,AL,CHA,AL,7,0
2000,5/25/2000,CLE,AL,DET,AL,4,1
2000,5/25/2000,TEX,AL,KCA,AL,5,3
2000,5/25/2000,ANA,AL,MIN,AL,3,1
2000,5/25/2000,OAK,AL,TBA,AL,6,3
2000,5/26/2000,MIL,NL,ARI,NL,2,9
2000,5/26/2000,FLO,NL,CIN,NL,2,3
2000,5/26/2000,PIT,NL,COL,NL,2,1
2000,5/26/2000,ATL,NL,HOU,NL,4,5
2000,5/26/2000,PHI,NL,LAN,NL,4,11
2000,5/26/2000,MON,NL,SDN,NL,2,6
2000,5/26/2000,CHN,NL,SFN,NL,3,5
2000,5/26/2000,NYN,NL,SLN,NL,5,2
2000,5/26/2000,OAK,AL,BAL,AL,3,8
2000,5/26/2000,CLE,AL,CHA,AL,3,5
2000,5/26/2000,TOR,AL,DET,AL,8,2
2000,5/26/2000,ANA,AL,KCA,AL,4,9
2000,5/26/2000,TEX,AL,MIN,AL,2,10
2000,5/26/2000,BOS,AL,NYA,AL,4,1
2000,5/26/2000,SEA,AL,TBA,AL,11,4
2000,5/27/2000,MIL,NL,ARI,NL,3,7
2000,5/27/2000,FLO,NL,CIN,NL,8,6
2000,5/27/2000,PIT,NL,COL,NL,6,7
2000,5/27/2000,ATL,NL,HOU,NL,6,5
2000,5/27/2000,PHI,NL,LAN,NL,7,6
2000,5/27/2000,MON,NL,SDN,NL,2,4
2000,5/27/2000,CHN,NL,SFN,NL,3,2
2000,5/27/2000,NYN,NL,SLN,NL,12,8
2000,5/27/2000,OAK,AL,BAL,AL,4,0
2000,5/27/2000,CLE,AL,CHA,AL,3,14
2000,5/27/2000,TOR,AL,DET,AL,3,4
2000,5/27/2000,ANA,AL,KCA,AL,5,6
2000,5/27/2000,TEX,AL,MIN,AL,5,10
2000,5/27/2000,BOS,AL,NYA,AL,3,8
2000,5/27/2000,SEA,AL,TBA,AL,6,3
2000,5/28/2000,MIL,NL,ARI,NL,4,3
2000,5/28/2000,FLO,NL,CIN,NL,3,1
2000,5/28/2000,PIT,NL,COL,NL,2,11
2000,5/28/2000,ATL,NL,HOU,NL,3,4
2000,5/28/2000,PHI,NL,LAN,NL,4,2
2000,5/28/2000,MON,NL,SDN,NL,3,4
2000,5/28/2000,CHN,NL,SFN,NL,4,1
2000,5/28/2000,NYN,NL,SLN,NL,6,2
2000,5/28/2000,CLE,AL,CHA,AL,12,3
2000,5/28/2000,TOR,AL,DET,AL,12,7
2000,5/28/2000,ANA,AL,KCA,AL,8,4
2000,5/28/2000,TEX,AL,MIN,AL,3,4
2000,5/28/2000,BOS,AL,NYA,AL,2,0
2000,5/28/2000,SEA,AL,TBA,AL,4,14
2000,5/29/2000,SLN,NL,ARI,NL,3,0
2000,5/29/2000,ATL,NL,CHN,NL,1,0
2000,5/29/2000,HOU,NL,COL,NL,7,8
2000,5/29/2000,NYN,NL,LAN,NL,1,4
2000,5/29/2000,FLO,NL,PIT,NL,4,10
2000,5/29/2000,MIL,NL,SDN,NL,8,3
2000,5/29/2000,PHI,NL,SFN,NL,2,7
2000,5/29/2000,ANA,AL,CLE,AL,3,2
2000,5/29/2000,TEX,AL,DET,AL,3,2
2000,5/29/2000,OAK,AL,NYA,AL,1,4
2000,5/29/2000,CHA,AL,SEA,AL,4,5
2000,5/29/2000,BAL,AL,TBA,AL,5,1
2000,5/30/2000,SLN,NL,ARI,NL,6,1
2000,5/30/2000,ATL,NL,CHN,NL,5,2
2000,5/30/2000,MON,NL,CIN,NL,2,4
2000,5/30/2000,HOU,NL,COL,NL,7,10
2000,5/30/2000,NYN,NL,LAN,NL,10,5
2000,5/30/2000,FLO,NL,PIT,NL,2,3
2000,5/30/2000,MIL,NL,SDN,NL,3,6
2000,5/30/2000,PHI,NL,SFN,NL,3,7
2000,5/30/2000,KCA,AL,BOS,AL,2,8
2000,5/30/2000,ANA,AL,CLE,AL,1,6
2000,5/30/2000,TEX,AL,DET,AL,4,7
2000,5/30/2000,OAK,AL,NYA,AL,7,4
2000,5/30/2000,CHA,AL,SEA,AL,2,1
2000,5/30/2000,BAL,AL,TBA,AL,8,7
2000,5/30/2000,MIN,AL,TOR,AL,4,1
2000,5/31/2000,SLN,NL,ARI,NL,2,6
2000,5/31/2000,MON,NL,CIN,NL,10,4
2000,5/31/2000,HOU,NL,COL,NL,6,8
2000,5/31/2000,NYN,NL,LAN,NL,3,4
2000,5/31/2000,FLO,NL,PIT,NL,2,5
2000,5/31/2000,MIL,NL,SDN,NL,5,9
2000,5/31/2000,PHI,NL,SFN,NL,4,10
2000,5/31/2000,KCA,AL,BOS,AL,9,7
2000,5/31/2000,ANA,AL,CLE,AL,3,7
2000,5/31/2000,TEX,AL,DET,AL,13,5
2000,5/31/2000,OAK,AL,NYA,AL,8,7
2000,5/31/2000,CHA,AL,SEA,AL,4,3
2000,5/31/2000,BAL,AL,TBA,AL,3,4
2000,5/31/2000,MIN,AL,TOR,AL,2,4
2000,6/1/2000,SLN,NL,ARI,NL,0,4
2000,6/1/2000,ATL,NL,CHN,NL,3,5
2000,6/1/2000,MON,NL,CIN,NL,9,7
2000,6/1/2000,KCA,AL,BOS,AL,13,11
2000,6/1/2000,BAL,AL,TBA,AL,1,2
2000,6/1/2000,MIN,AL,TOR,AL,5,1
2000,6/2/2000,NYA,AL,ATL,NL,5,2
2000,6/2/2000,DET,AL,CHN,NL,0,2
2000,6/2/2000,MIN,AL,CIN,NL,3,4
2000,6/2/2000,TOR,AL,FLO,NL,10,11
2000,6/2/2000,CHA,AL,HOU,NL,7,4
2000,6/2/2000,COL,NL,MIL,NL,8,6
2000,6/2/2000,BAL,AL,MON,NL,3,5
2000,6/2/2000,TBA,AL,NYN,NL,3,5
2000,6/2/2000,BOS,AL,PHI,NL,1,2
2000,6/2/2000,KCA,AL,PIT,NL,3,9
2000,6/2/2000,CLE,AL,SLN,NL,1,5
2000,6/2/2000,LAN,NL,ANA,AL,5,12
2000,6/2/2000,SFN,NL,OAK,AL,4,5
2000,6/2/2000,SDN,NL,SEA,AL,4,7
2000,6/2/2000,ARI,NL,TEX,AL,5,4
2000,6/3/2000,NYA,AL,ATL,NL,7,11
2000,6/3/2000,DET,AL,CHN,NL,5,3
2000,6/3/2000,MIN,AL,CIN,NL,3,9
2000,6/3/2000,TOR,AL,FLO,NL,1,2
2000,6/3/2000,CHA,AL,HOU,NL,1,6
2000,6/3/2000,COL,NL,MIL,NL,1,2
2000,6/3/2000,BAL,AL,MON,NL,4,7
2000,6/3/2000,TBA,AL,NYN,NL,0,1
2000,6/3/2000,BOS,AL,PHI,NL,3,9
2000,6/3/2000,KCA,AL,PIT,NL,16,3
2000,6/3/2000,CLE,AL,SLN,NL,4,2
2000,6/3/2000,LAN,NL,ANA,AL,8,3
2000,6/3/2000,SFN,NL,OAK,AL,7,9
2000,6/3/2000,SDN,NL,SEA,AL,7,4
2000,6/3/2000,ARI,NL,TEX,AL,3,4
2000,6/4/2000,NYA,AL,ATL,NL,7,6
2000,6/4/2000,DET,AL,CHN,NL,3,2
2000,6/4/2000,MIN,AL,CIN,NL,2,3
2000,6/4/2000,TOR,AL,FLO,NL,7,2
2000,6/4/2000,CHA,AL,HOU,NL,7,3
2000,6/4/2000,COL,NL,MIL,NL,7,1
2000,6/4/2000,BAL,AL,MON,NL,0,1
2000,6/4/2000,TBA,AL,NYN,NL,15,5
2000,6/4/2000,BOS,AL,PHI,NL,5,6
2000,6/4/2000,KCA,AL,PIT,NL,7,5
2000,6/4/2000,CLE,AL,SLN,NL,3,2
2000,6/4/2000,LAN,NL,ANA,AL,7,8
2000,6/4/2000,SFN,NL,OAK,AL,18,2
2000,6/4/2000,SDN,NL,SEA,AL,4,6
2000,6/4/2000,ARI,NL,TEX,AL,6,7
2000,6/5/2000,TOR,AL,ATL,NL,9,3
2000,6/5/2000,ARI,NL,CHN,NL,3,4
2000,6/5/2000,CHA,AL,CIN,NL,4,3
2000,6/5/2000,BOS,AL,FLO,NL,3,2
2000,6/5/2000,MIN,AL,HOU,NL,2,8
2000,6/5/2000,CLE,AL,MIL,NL,8,4
2000,6/5/2000,NYA,AL,MON,NL,4,6
2000,6/5/2000,BAL,AL,NYN,NL,4,2
2000,6/5/2000,TBA,AL,PHI,NL,5,3
2000,6/5/2000,DET,AL,PIT,NL,1,5
2000,6/5/2000,KCA,AL,SLN,NL,7,4
2000,6/5/2000,SFN,NL,ANA,AL,5,4
2000,6/5/2000,SDN,NL,OAK,AL,2,3
2000,6/5/2000,COL,NL,SEA,AL,2,6
2000,6/5/2000,LAN,NL,TEX,AL,0,2
2000,6/6/2000,TOR,AL,ATL,NL,6,7
2000,6/6/2000,ARI,NL,CHN,NL,1,4
2000,6/6/2000,CHA,AL,CIN,NL,17,12
2000,6/6/2000,BOS,AL,FLO,NL,4,3
2000,6/6/2000,MIN,AL,HOU,NL,3,1
2000,6/6/2000,CLE,AL,MIL,NL,4,2
2000,6/6/2000,NYA,AL,MON,NL,8,1
2000,6/6/2000,TBA,AL,PHI,NL,5,3
2000,6/6/2000,DET,AL,PIT,NL,2,1
2000,6/6/2000,KCA,AL,SLN,NL,4,5
2000,6/6/2000,SFN,NL,ANA,AL,5,6
2000,6/6/2000,SDN,NL,OAK,AL,4,5
2000,6/6/2000,COL,NL,SEA,AL,1,4
2000,6/6/2000,LAN,NL,TEX,AL,7,1
2000,6/7/2000,TOR,AL,ATL,NL,12,8
2000,6/7/2000,ARI,NL,CHN,NL,4,9
2000,6/7/2000,CHA,AL,CIN,NL,6,4
2000,6/7/2000,BOS,AL,FLO,NL,2,6
2000,6/7/2000,MIN,AL,HOU,NL,2,0
2000,6/7/2000,CLE,AL,MIL,NL,9,5
2000,6/7/2000,NYA,AL,MON,NL,7,2
2000,6/7/2000,BAL,AL,NYN,NL,3,11
2000,6/7/2000,TBA,AL,PHI,NL,4,5
2000,6/7/2000,DET,AL,PIT,NL,3,4
2000,6/7/2000,KCA,AL,SLN,NL,2,4
2000,6/7/2000,SFN,NL,ANA,AL,9,10
2000,6/7/2000,SDN,NL,OAK,AL,4,10
2000,6/7/2000,COL,NL,SEA,AL,6,1
2000,6/7/2000,LAN,NL,TEX,AL,11,6
2000,6/8/2000,HOU,NL,LAN,NL,2,5
2000,6/8/2000,BAL,AL,NYN,NL,7,8
2000,6/8/2000,CLE,AL,BOS,AL,0,3
2000,6/9/2000,ANA,AL,ARI,NL,1,4
2000,6/9/2000,BOS,AL,ATL,NL,4,6
2000,6/9/2000,TEX,AL,COL,NL,2,3
2000,6/9/2000,OAK,AL,LAN,NL,3,1
2000,6/9/2000,HOU,NL,SDN,NL,7,6
2000,6/9/2000,SEA,AL,SFN,NL,2,9
2000,6/9/2000,PHI,NL,BAL,AL,9,5
2000,6/9/2000,CHN,NL,CHA,AL,5,6
2000,6/9/2000,CIN,NL,CLE,AL,4,7
2000,6/9/2000,SLN,NL,DET,AL,2,4
2000,6/9/2000,PIT,NL,KCA,AL,5,6
2000,6/9/2000,MIL,NL,MIN,AL,6,9
2000,6/9/2000,NYN,NL,NYA,AL,12,2
2000,6/9/2000,FLO,NL,TBA,AL,4,6
2000,6/9/2000,MON,NL,TOR,AL,3,13
2000,6/10/2000,ANA,AL,ARI,NL,10,3
2000,6/10/2000,BOS,AL,ATL,NL,0,6
2000,6/10/2000,TEX,AL,COL,NL,6,12
2000,6/10/2000,OAK,AL,LAN,NL,2,7
2000,6/10/2000,HOU,NL,SDN,NL,3,13
2000,6/10/2000,SEA,AL,SFN,NL,5,2
2000,6/10/2000,PHI,NL,BAL,AL,4,11
2000,6/10/2000,CHN,NL,CHA,AL,3,4
2000,6/10/2000,CIN,NL,CLE,AL,5,6
2000,6/10/2000,SLN,NL,DET,AL,1,10
2000,6/10/2000,PIT,NL,KCA,AL,1,2
2000,6/10/2000,MIL,NL,MIN,AL,5,3
2000,6/10/2000,NYN,NL,NYA,AL,5,13
2000,6/10/2000,FLO,NL,TBA,AL,5,1
2000,6/10/2000,MON,NL,TOR,AL,11,2
2000,6/11/2000,ANA,AL,ARI,NL,2,3
2000,6/11/2000,BOS,AL,ATL,NL,5,3
2000,6/11/2000,TEX,AL,COL,NL,8,9
2000,6/11/2000,OAK,AL,LAN,NL,6,0
2000,6/11/2000,HOU,NL,SDN,NL,1,4
2000,6/11/2000,SEA,AL,SFN,NL,9,2
2000,6/11/2000,PHI,NL,BAL,AL,2,7
2000,6/11/2000,CHN,NL,CHA,AL,6,5
2000,6/11/2000,CIN,NL,CLE,AL,7,5
2000,6/11/2000,SLN,NL,DET,AL,7,3
2000,6/11/2000,PIT,NL,KCA,AL,10,6
2000,6/11/2000,MIL,NL,MIN,AL,5,3
2000,6/11/2000,FLO,NL,TBA,AL,6,7
2000,6/11/2000,MON,NL,TOR,AL,3,8
2000,6/12/2000,ARI,NL,LAN,NL,4,2
2000,6/12/2000,MON,NL,MIL,NL,1,8
2000,6/12/2000,FLO,NL,PHI,NL,5,2
2000,6/12/2000,ATL,NL,PIT,NL,10,8
2000,6/12/2000,SLN,NL,SDN,NL,7,3
2000,6/12/2000,CIN,NL,SFN,NL,3,10
2000,6/12/2000,CHA,AL,CLE,AL,8,7
2000,6/12/2000,TOR,AL,DET,AL,4,2
2000,6/12/2000,SEA,AL,KCA,AL,5,3
2000,6/12/2000,OAK,AL,MIN,AL,2,7
2000,6/13/2000,NYN,NL,CHN,NL,3,4
2000,6/13/2000,HOU,NL,COL,NL,6,3
2000,6/13/2000,ARI,NL,LAN,NL,1,6
2000,6/13/2000,MON,NL,MIL,NL,9,4
2000,6/13/2000,FLO,NL,PHI,NL,3,4
2000,6/13/2000,ATL,NL,PIT,NL,6,7
2000,6/13/2000,SLN,NL,SDN,NL,8,3
2000,6/13/2000,CIN,NL,SFN,NL,2,3
2000,6/13/2000,TEX,AL,BAL,AL,2,3
2000,6/13/2000,CHA,AL,CLE,AL,4,3
2000,6/13/2000,TOR,AL,DET,AL,3,16
2000,6/13/2000,SEA,AL,KCA,AL,7,0
2000,6/13/2000,OAK,AL,MIN,AL,6,5
2000,6/13/2000,BOS,AL,NYA,AL,5,3
2000,6/13/2000,ANA,AL,TBA,AL,5,3
2000,6/14/2000,NYN,NL,CHN,NL,10,8
2000,6/14/2000,HOU,NL,COL,NL,8,4
2000,6/14/2000,ARI,NL,LAN,NL,5,1
2000,6/14/2000,MON,NL,MIL,NL,2,11
2000,6/14/2000,FLO,NL,PHI,NL,8,1
2000,6/14/2000,ATL,NL,PIT,NL,8,4
2000,6/14/2000,SLN,NL,SDN,NL,3,1
2000,6/14/2000,CIN,NL,SFN,NL,2,6
2000,6/14/2000,TEX,AL,BAL,AL,10,11
2000,6/14/2000,CHA,AL,CLE,AL,11,4
2000,6/14/2000,TOR,AL,DET,AL,8,1
2000,6/14/2000,SEA,AL,KCA,AL,4,5
2000,6/14/2000,OAK,AL,MIN,AL,9,6
2000,6/14/2000,BOS,AL,NYA,AL,1,2
2000,6/14/2000,ANA,AL,TBA,AL,2,3
2000,6/15/2000,HOU,NL,COL,NL,4,5
2000,6/15/2000,ARI,NL,LAN,NL,0,4
2000,6/15/2000,ATL,NL,PIT,NL,0,2
2000,6/15/2000,TEX,AL,BAL,AL,1,10
2000,6/15/2000,SEA,AL,MIN,AL,12,5
2000,6/15/2000,CHA,AL,NYA,AL,12,3
2000,6/15/2000,ANA,AL,TBA,AL,1,2
2000,6/16/2000,MON,NL,CHN,NL,8,9
2000,6/16/2000,SLN,NL,LAN,NL,6,3
2000,6/16/2000,NYN,NL,MIL,NL,7,1
2000,6/16/2000,ATL,NL,PHI,NL,1,2
2000,6/16/2000,FLO,NL,PIT,NL,8,3
2000,6/16/2000,CIN,NL,SDN,NL,5,8
2000,6/16/2000,HOU,NL,SFN,NL,4,7
2000,6/16/2000,ANA,AL,BAL,AL,3,4
2000,6/16/2000,TOR,AL,BOS,AL,4,7
2000,6/16/2000,CLE,AL,DET,AL,2,5
2000,6/16/2000,OAK,AL,KCA,AL,8,3
2000,6/16/2000,SEA,AL,MIN,AL,2,7
2000,6/16/2000,CHA,AL,NYA,AL,3,1
2000,6/16/2000,TEX,AL,TBA,AL,2,9
2000,6/17/2000,MON,NL,CHN,NL,0,1
2000,6/17/2000,ARI,NL,COL,NL,5,14
2000,6/17/2000,SLN,NL,LAN,NL,4,3
2000,6/17/2000,NYN,NL,MIL,NL,2,3
2000,6/17/2000,ATL,NL,PHI,NL,3,9
2000,6/17/2000,FLO,NL,PIT,NL,4,3
2000,6/17/2000,CIN,NL,SDN,NL,1,3
2000,6/17/2000,HOU,NL,SFN,NL,4,6
2000,6/17/2000,ANA,AL,BAL,AL,8,3
2000,6/17/2000,TOR,AL,BOS,AL,11,10
2000,6/17/2000,CLE,AL,DET,AL,6,8
2000,6/17/2000,OAK,AL,KCA,AL,10,4
2000,6/17/2000,SEA,AL,MIN,AL,12,3
2000,6/17/2000,CHA,AL,NYA,AL,10,9
2000,6/17/2000,TEX,AL,TBA,AL,5,0
2000,6/18/2000,MON,NL,CHN,NL,4,3
2000,6/18/2000,ARI,NL,COL,NL,2,19
2000,6/18/2000,SLN,NL,LAN,NL,3,6
2000,6/18/2000,NYN,NL,MIL,NL,7,3
2000,6/18/2000,ATL,NL,PHI,NL,5,3
2000,6/18/2000,FLO,NL,PIT,NL,5,4
2000,6/18/2000,CIN,NL,SDN,NL,7,8
2000,6/18/2000,HOU,NL,SFN,NL,4,2
2000,6/18/2000,ANA,AL,BAL,AL,8,6
2000,6/18/2000,TOR,AL,BOS,AL,5,1
