Season,DateFix,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2015,9/12/2015,West Brom,Southampton,0,0,D,0,0,D
2015,9/13/2015,Leicester,Aston Villa,3,2,H,0,1,A
2015,9/13/2015,Sunderland,Tottenham,0,1,A,0,0,D
2015,9/14/2015,West Ham,Newcastle,2,0,H,1,0,H
2015,9/19/2015,Aston Villa,West Brom,0,1,A,0,1,A
2015,9/19/2015,Bournemouth,Sunderland,2,0,H,2,0,H
2015,9/19/2015,Chelsea,Arsenal,2,0,H,0,0,D
2015,9/19/2015,Man City,West Ham,1,2,A,1,2,A
2015,9/19/2015,Newcastle,Watford,1,2,A,0,2,A
2015,9/19/2015,Stoke,Leicester,2,2,D,2,0,H
2015,9/19/2015,Swansea,Everton,0,0,D,0,0,D
2015,9/20/2015,Liverpool,Norwich,1,1,D,0,0,D
2015,9/20/2015,Southampton,Man United,2,3,A,1,1,D
2015,9/20/2015,Tottenham,Crystal Palace,1,0,H,0,0,D
2015,9/26/2015,Leicester,Arsenal,2,5,A,1,2,A
2015,9/26/2015,Liverpool,Aston Villa,3,2,H,1,0,H
2015,9/26/2015,Man United,Sunderland,3,0,H,1,0,H
2015,9/26/2015,Newcastle,Chelsea,2,2,D,1,0,H
2015,9/26/2015,Southampton,Swansea,3,1,H,1,0,H
2015,9/26/2015,Stoke,Bournemouth,2,1,H,1,0,H
2015,9/26/2015,Tottenham,Man City,4,1,H,1,1,D
2015,9/26/2015,West Ham,Norwich,2,2,D,1,1,D
2015,9/27/2015,Watford,Crystal Palace,0,1,A,0,0,D
2015,9/28/2015,West Brom,Everton,2,3,A,1,0,H
2015,10/3/2015,Aston Villa,Stoke,0,1,A,0,0,D
2015,10/3/2015,Bournemouth,Watford,1,1,D,1,1,D
2015,10/3/2015,Chelsea,Southampton,1,3,A,1,1,D
2015,10/3/2015,Crystal Palace,West Brom,2,0,H,0,0,D
2015,10/3/2015,Man City,Newcastle,6,1,H,1,1,D
2015,10/3/2015,Norwich,Leicester,1,2,A,0,1,A
2015,10/3/2015,Sunderland,West Ham,2,2,D,2,1,H
2015,10/4/2015,Arsenal,Man United,3,0,H,3,0,H
2015,10/4/2015,Everton,Liverpool,1,1,D,1,1,D
2015,10/4/2015,Swansea,Tottenham,2,2,D,2,1,H
2015,10/17/2015,Chelsea,Aston Villa,2,0,H,1,0,H
2015,10/17/2015,Crystal Palace,West Ham,1,3,A,1,1,D
2015,10/17/2015,Everton,Man United,0,3,A,0,2,A
2015,10/17/2015,Man City,Bournemouth,5,1,H,4,1,H
2015,10/17/2015,Southampton,Leicester,2,2,D,2,0,H
2015,10/17/2015,Tottenham,Liverpool,0,0,D,0,0,D
2015,10/17/2015,Watford,Arsenal,0,3,A,0,0,D
2015,10/17/2015,West Brom,Sunderland,1,0,H,0,0,D
2015,10/18/2015,Newcastle,Norwich,6,2,H,3,2,H
2015,10/19/2015,Swansea,Stoke,0,1,A,0,1,A
2015,10/24/2015,Arsenal,Everton,2,1,H,2,1,H
2015,10/24/2015,Aston Villa,Swansea,1,2,A,0,0,D
2015,10/24/2015,Leicester,Crystal Palace,1,0,H,0,0,D
2015,10/24/2015,Norwich,West Brom,0,1,A,0,0,D
2015,10/24/2015,Stoke,Watford,0,2,A,0,1,A
2015,10/24/2015,West Ham,Chelsea,2,1,H,1,0,H
2015,10/25/2015,Bournemouth,Tottenham,1,5,A,1,3,A
2015,10/25/2015,Liverpool,Southampton,1,1,D,0,0,D
2015,10/25/2015,Man United,Man City,0,0,D,0,0,D
2015,10/25/2015,Sunderland,Newcastle,3,0,H,1,0,H
2015,10/31/2015,Chelsea,Liverpool,1,3,A,1,1,D
2015,10/31/2015,Crystal Palace,Man United,0,0,D,0,0,D
2015,10/31/2015,Man City,Norwich,2,1,H,0,0,D
2015,10/31/2015,Newcastle,Stoke,0,0,D,0,0,D
2015,10/31/2015,Swansea,Arsenal,0,3,A,0,0,D
2015,10/31/2015,Watford,West Ham,2,0,H,1,0,H
2015,10/31/2015,West Brom,Leicester,2,3,A,1,0,H
2015,11/1/2015,Everton,Sunderland,6,2,H,2,1,H
2015,11/1/2015,Southampton,Bournemouth,2,0,H,2,0,H
2015,11/2/2015,Tottenham,Aston Villa,3,1,H,2,0,H
2015,11/7/2015,Bournemouth,Newcastle,0,1,A,0,1,A
2015,11/7/2015,Leicester,Watford,2,1,H,0,0,D
2015,11/7/2015,Man United,West Brom,2,0,H,0,0,D
2015,11/7/2015,Norwich,Swansea,1,0,H,0,0,D
2015,11/7/2015,Stoke,Chelsea,1,0,H,0,0,D
2015,11/7/2015,Sunderland,Southampton,0,1,A,0,0,D
2015,11/7/2015,West Ham,Everton,1,1,D,1,1,D
2015,11/8/2015,Arsenal,Tottenham,1,1,D,0,1,A
2015,11/8/2015,Aston Villa,Man City,0,0,D,0,0,D
2015,11/8/2015,Liverpool,Crystal Palace,1,2,A,1,1,D
2015,11/21/2015,Chelsea,Norwich,1,0,H,0,0,D
2015,11/21/2015,Everton,Aston Villa,4,0,H,3,0,H
2015,11/21/2015,Man City,Liverpool,1,4,A,1,3,A
2015,11/21/2015,Newcastle,Leicester,0,3,A,0,1,A
2015,11/21/2015,Southampton,Stoke,0,1,A,0,1,A
2015,11/21/2015,Swansea,Bournemouth,2,2,D,2,2,D
2015,11/21/2015,Watford,Man United,1,2,A,0,1,A
2015,11/21/2015,West Brom,Arsenal,2,1,H,2,1,H
2015,11/22/2015,Tottenham,West Ham,4,1,H,2,0,H
2015,11/23/2015,Crystal Palace,Sunderland,0,1,A,0,0,D
2015,11/28/2015,Aston Villa,Watford,2,3,A,1,1,D
2015,11/28/2015,Bournemouth,Everton,3,3,D,0,2,A
2015,11/28/2015,Crystal Palace,Newcastle,5,1,H,3,1,H
2015,11/28/2015,Leicester,Man United,1,1,D,1,1,D
2015,11/28/2015,Man City,Southampton,3,1,H,2,0,H
2015,11/28/2015,Sunderland,Stoke,2,0,H,0,0,D
2015,11/29/2015,Liverpool,Swansea,1,0,H,0,0,D
2015,11/29/2015,Norwich,Arsenal,1,1,D,1,1,D
2015,11/29/2015,Tottenham,Chelsea,0,0,D,0,0,D
2015,11/29/2015,West Ham,West Brom,1,1,D,1,0,H
2015,12/5/2015,Arsenal,Sunderland,3,1,H,1,1,D
2015,12/5/2015,Chelsea,Bournemouth,0,1,A,0,0,D
2015,12/5/2015,Man United,West Ham,0,0,D,0,0,D
2015,12/5/2015,Southampton,Aston Villa,1,1,D,0,1,A
2015,12/5/2015,Stoke,Man City,2,0,H,2,0,H
2015,12/5/2015,Swansea,Leicester,0,3,A,0,2,A
2015,12/5/2015,Watford,Norwich,2,0,H,1,0,H
2015,12/5/2015,West Brom,Tottenham,1,1,D,1,1,D
2015,12/6/2015,Newcastle,Liverpool,2,0,H,0,0,D
2015,12/7/2015,Everton,Crystal Palace,1,1,D,0,0,D
2015,12/12/2015,Bournemouth,Man United,2,1,H,1,1,D
2015,12/12/2015,Crystal Palace,Southampton,1,0,H,1,0,H
2015,12/12/2015,Man City,Swansea,2,1,H,1,0,H
2015,12/12/2015,Norwich,Everton,1,1,D,0,1,A
2015,12/12/2015,Sunderland,Watford,0,1,A,0,1,A
2015,12/12/2015,West Ham,Stoke,0,0,D,0,0,D
2015,12/13/2015,Aston Villa,Arsenal,0,2,A,0,2,A
2015,12/13/2015,Liverpool,West Brom,2,2,D,1,1,D
2015,12/13/2015,Tottenham,Newcastle,1,2,A,1,0,H
2015,12/14/2015,Leicester,Chelsea,2,1,H,1,0,H
2015,12/19/2015,Chelsea,Sunderland,3,1,H,2,0,H
2015,12/19/2015,Everton,Leicester,2,3,A,1,1,D
2015,12/19/2015,Man United,Norwich,1,2,A,0,1,A
2015,12/19/2015,Newcastle,Aston Villa,1,1,D,1,0,H
2015,12/19/2015,Southampton,Tottenham,0,2,A,0,2,A
2015,12/19/2015,Stoke,Crystal Palace,1,2,A,0,1,A
2015,12/19/2015,West Brom,Bournemouth,1,2,A,0,0,D
2015,12/20/2015,Swansea,West Ham,0,0,D,0,0,D
2015,12/20/2015,Watford,Liverpool,3,0,H,2,0,H
2015,12/21/2015,Arsenal,Man City,2,1,H,2,0,H
2015,12/26/2015,Aston Villa,West Ham,1,1,D,0,1,A
2015,12/26/2015,Bournemouth,Crystal Palace,0,0,D,0,0,D
2015,12/26/2015,Chelsea,Watford,2,2,D,1,1,D
2015,12/26/2015,Liverpool,Leicester,1,0,H,0,0,D
2015,12/26/2015,Man City,Sunderland,4,1,H,3,0,H
2015,12/26/2015,Newcastle,Everton,0,1,A,0,0,D
2015,12/26/2015,Southampton,Arsenal,4,0,H,1,0,H
2015,12/26/2015,Stoke,Man United,2,0,H,2,0,H
2015,12/26/2015,Swansea,West Brom,1,0,H,1,0,H
2015,12/26/2015,Tottenham,Norwich,3,0,H,2,0,H
2015,12/28/2015,Arsenal,Bournemouth,2,0,H,1,0,H
2015,12/28/2015,Crystal Palace,Swansea,0,0,D,0,0,D
2015,12/28/2015,Everton,Stoke,3,4,A,1,2,A
2015,12/28/2015,Man United,Chelsea,0,0,D,0,0,D
2015,12/28/2015,Norwich,Aston Villa,2,0,H,1,0,H
2015,12/28/2015,Watford,Tottenham,1,2,A,1,1,D
2015,12/28/2015,West Brom,Newcastle,1,0,H,0,0,D
2015,12/28/2015,West Ham,Southampton,2,1,H,0,1,A
2015,12/29/2015,Leicester,Man City,0,0,D,0,0,D
2015,12/30/2015,Sunderland,Liverpool,0,1,A,0,0,D
2015,1/2/2016,Arsenal,Newcastle,1,0,H,0,0,D
2015,1/2/2016,Leicester,Bournemouth,0,0,D,0,0,D
2015,1/2/2016,Man United,Swansea,2,1,H,0,0,D
2015,1/2/2016,Norwich,Southampton,1,0,H,0,0,D
2015,1/2/2016,Sunderland,Aston Villa,3,1,H,1,0,H
2015,1/2/2016,Watford,Man City,1,2,A,0,0,D
2015,1/2/2016,West Brom,Stoke,2,1,H,0,0,D
2015,1/2/2016,West Ham,Liverpool,2,0,H,1,0,H
2015,1/3/2016,Crystal Palace,Chelsea,0,3,A,0,1,A
2015,1/3/2016,Everton,Tottenham,1,1,D,1,1,D
2015,1/12/2016,Aston Villa,Crystal Palace,1,0,H,0,0,D
2015,1/12/2016,Bournemouth,West Ham,1,3,A,1,0,H
2015,1/12/2016,Newcastle,Man United,3,3,D,1,2,A
2015,1/13/2016,Chelsea,West Brom,2,2,D,1,1,D
2015,1/13/2016,Liverpool,Arsenal,3,3,D,2,2,D
2015,1/13/2016,Man City,Everton,0,0,D,0,0,D
2015,1/13/2016,Southampton,Watford,2,0,H,1,0,H
2015,1/13/2016,Stoke,Norwich,3,1,H,0,0,D
2015,1/13/2016,Swansea,Sunderland,2,4,A,2,1,H
2015,1/13/2016,Tottenham,Leicester,0,1,A,0,0,D
2015,1/16/2016,Aston Villa,Leicester,1,1,D,0,1,A
2015,1/16/2016,Bournemouth,Norwich,3,0,H,1,0,H
2015,1/16/2016,Chelsea,Everton,3,3,D,0,0,D
2015,1/16/2016,Man City,Crystal Palace,4,0,H,2,0,H
2015,1/16/2016,Newcastle,West Ham,2,1,H,2,0,H
2015,1/16/2016,Southampton,West Brom,3,0,H,2,0,H
2015,1/16/2016,Tottenham,Sunderland,4,1,H,1,1,D
2015,1/17/2016,Liverpool,Man United,0,1,A,0,0,D
2015,1/17/2016,Stoke,Arsenal,0,0,D,0,0,D
2015,1/18/2016,Swansea,Watford,1,0,H,1,0,H
2015,1/23/2016,Crystal Palace,Tottenham,1,3,A,1,0,H
2015,1/23/2016,Leicester,Stoke,3,0,H,1,0,H
2015,1/23/2016,Man United,Southampton,0,1,A,0,0,D
2015,1/23/2016,Norwich,Liverpool,4,5,A,2,1,H
2015,1/23/2016,Sunderland,Bournemouth,1,1,D,1,1,D
2015,1/23/2016,Watford,Newcastle,2,1,H,0,0,D
2015,1/23/2016,West Brom,Aston Villa,0,0,D,0,0,D
2015,1/23/2016,West Ham,Man City,2,2,D,1,1,D
2015,1/24/2016,Arsenal,Chelsea,0,1,A,0,1,A
2015,1/24/2016,Everton,Swansea,1,2,A,1,2,A
2015,2/2/2016,Arsenal,Southampton,0,0,D,0,0,D
2015,2/2/2016,Crystal Palace,Bournemouth,1,2,A,1,1,D
2015,2/2/2016,Leicester,Liverpool,2,0,H,0,0,D
2015,2/2/2016,Man United,Stoke,3,0,H,2,0,H
2015,2/2/2016,Norwich,Tottenham,0,3,A,0,2,A
2015,2/2/2016,Sunderland,Man City,0,1,A,0,1,A
2015,2/2/2016,West Brom,Swansea,1,1,D,0,0,D
2015,2/2/2016,West Ham,Aston Villa,2,0,H,0,0,D
2015,2/3/2016,Everton,Newcastle,3,0,H,1,0,H
2015,2/3/2016,Watford,Chelsea,0,0,D,0,0,D
2015,2/6/2016,Aston Villa,Norwich,2,0,H,1,0,H
2015,2/6/2016,Liverpool,Sunderland,2,2,D,0,0,D
2015,2/6/2016,Man City,Leicester,1,3,A,0,1,A
2015,2/6/2016,Newcastle,West Brom,1,0,H,1,0,H
2015,2/6/2016,Southampton,West Ham,1,0,H,1,0,H
2015,2/6/2016,Stoke,Everton,0,3,A,0,3,A
2015,2/6/2016,Swansea,Crystal Palace,1,1,D,1,0,H
2015,2/6/2016,Tottenham,Watford,1,0,H,0,0,D
2015,2/7/2016,Bournemouth,Arsenal,0,2,A,0,2,A
2015,2/7/2016,Chelsea,Man United,1,1,D,0,0,D
2015,2/13/2016,Bournemouth,Stoke,1,3,A,0,1,A
2015,2/13/2016,Chelsea,Newcastle,5,1,H,3,0,H
2015,2/13/2016,Crystal Palace,Watford,1,2,A,1,1,D
2015,2/13/2016,Everton,West Brom,0,1,A,0,1,A
2015,2/13/2016,Norwich,West Ham,2,2,D,0,0,D
2015,2/13/2016,Sunderland,Man United,2,1,H,1,1,D
2015,2/13/2016,Swansea,Southampton,0,1,A,0,0,D
2015,2/14/2016,Arsenal,Leicester,2,1,H,0,1,A
2015,2/14/2016,Aston Villa,Liverpool,0,6,A,0,2,A
2015,2/14/2016,Man City,Tottenham,1,2,A,0,0,D
2015,2/27/2016,Leicester,Norwich,1,0,H,0,0,D
2015,2/27/2016,Southampton,Chelsea,1,2,A,1,0,H
2015,2/27/2016,Stoke,Aston Villa,2,1,H,0,0,D
2015,2/27/2016,Watford,Bournemouth,0,0,D,0,0,D
2015,2/27/2016,West Brom,Crystal Palace,3,2,H,3,0,H
2015,2/27/2016,West Ham,Sunderland,1,0,H,1,0,H
2015,2/28/2016,Tottenham,Swansea,2,1,H,0,1,A
2015,2/28/2016,Man United,Arsenal,3,2,H,2,1,H
2015,3/1/2016,Aston Villa,Everton,1,3,A,0,2,A
2015,3/1/2016,Bournemouth,Southampton,2,0,H,1,0,H
2015,3/1/2016,Leicester,West Brom,2,2,D,2,1,H
2015,3/1/2016,Norwich,Chelsea,1,2,A,0,2,A
2015,3/1/2016,Sunderland,Crystal Palace,2,2,D,1,0,H
2015,3/2/2016,Arsenal,Swansea,1,2,A,1,1,D
2015,3/2/2016,Liverpool,Man City,3,0,H,2,0,H
2015,3/2/2016,Man United,Watford,1,0,H,0,0,D
2015,3/2/2016,Stoke,Newcastle,1,0,H,0,0,D
2015,3/2/2016,West Ham,Tottenham,1,0,H,1,0,H
2015,3/5/2016,Chelsea,Stoke,1,1,D,1,0,H
2015,3/5/2016,Everton,West Ham,2,3,A,1,0,H
2015,3/5/2016,Man City,Aston Villa,4,0,H,0,0,D
2015,3/5/2016,Newcastle,Bournemouth,1,3,A,0,1,A
2015,3/5/2016,Southampton,Sunderland,1,1,D,0,0,D
2015,3/5/2016,Swansea,Norwich,1,0,H,0,0,D
2015,3/5/2016,Tottenham,Arsenal,2,2,D,0,1,A
2015,3/5/2016,Watford,Leicester,0,1,A,0,0,D
2015,3/6/2016,Crystal Palace,Liverpool,1,2,A,0,0,D
2015,3/6/2016,West Brom,Man United,1,0,H,0,0,D
2015,3/12/2016,Bournemouth,Swansea,3,2,H,1,1,D
2015,3/12/2016,Norwich,Man City,0,0,D,0,0,D
2015,3/12/2016,Stoke,Southampton,1,2,A,0,2,A
2015,3/13/2016,Aston Villa,Tottenham,0,2,A,0,1,A
2015,3/14/2016,Leicester,Newcastle,1,0,H,1,0,H
2015,3/19/2016,Chelsea,West Ham,2,2,D,1,1,D
2015,3/19/2016,Crystal Palace,Leicester,0,1,A,0,1,A
2015,3/19/2016,Everton,Arsenal,0,2,A,0,2,A
2015,3/19/2016,Swansea,Aston Villa,1,0,H,0,0,D
2015,3/19/2016,Watford,Stoke,1,2,A,0,1,A
2015,3/19/2016,West Brom,Norwich,0,1,A,0,0,D
2015,3/20/2016,Man City,Man United,0,1,A,0,1,A
2015,3/20/2016,Newcastle,Sunderland,1,1,D,0,1,A
2015,3/20/2016,Southampton,Liverpool,3,2,H,0,2,A
2015,3/20/2016,Tottenham,Bournemouth,3,0,H,2,0,H
2015,4/2/2016,Arsenal,Watford,4,0,H,2,0,H
2015,4/2/2016,Aston Villa,Chelsea,0,4,A,0,2,A
2015,4/2/2016,Bournemouth,Man City,0,4,A,0,3,A
2015,4/2/2016,Liverpool,Tottenham,1,1,D,0,0,D
2015,4/2/2016,Norwich,Newcastle,3,2,H,1,0,H
2015,4/2/2016,Stoke,Swansea,2,2,D,1,0,H
2015,4/2/2016,Sunderland,West Brom,0,0,D,0,0,D
2015,4/2/2016,West Ham,Crystal Palace,2,2,D,2,1,H
2015,4/3/2016,Leicester,Southampton,1,0,H,1,0,H
2015,4/3/2016,Man United,Everton,1,0,H,0,0,D
2015,4/9/2016,Aston Villa,Bournemouth,1,2,A,0,1,A
2015,4/9/2016,Crystal Palace,Norwich,1,0,H,0,0,D
2015,4/9/2016,Man City,West Brom,2,1,H,1,1,D
2015,4/9/2016,Southampton,Newcastle,3,1,H,2,0,H
2015,4/9/2016,Swansea,Chelsea,1,0,H,1,0,H
2015,4/9/2016,Watford,Everton,1,1,D,1,1,D
2015,4/9/2016,West Ham,Arsenal,3,3,D,2,2,D
2015,4/10/2016,Liverpool,Stoke,4,1,H,2,1,H
2015,4/10/2016,Sunderland,Leicester,0,2,A,0,0,D
2015,4/10/2016,Tottenham,Man United,3,0,H,0,0,D
2015,4/13/2016,Crystal Palace,Everton,0,0,D,0,0,D
2015,4/16/2016,Chelsea,Man City,0,3,A,0,1,A
2015,4/16/2016,Everton,Southampton,1,1,D,0,0,D
2015,4/16/2016,Man United,Aston Villa,1,0,H,1,0,H
2015,4/16/2016,Newcastle,Swansea,3,0,H,1,0,H
2015,4/16/2016,Norwich,Sunderland,0,3,A,0,1,A
2015,4/16/2016,West Brom,Watford,0,1,A,0,1,A
2015,4/17/2016,Arsenal,Crystal Palace,1,1,D,1,0,H
2015,4/17/2016,Bournemouth,Liverpool,1,2,A,0,2,A
2015,4/17/2016,Leicester,West Ham,2,2,D,1,0,H
2015,4/18/2016,Stoke,Tottenham,0,4,A,0,1,A
2015,4/19/2016,Newcastle,Man City,1,1,D,1,1,D
2015,4/20/2016,Liverpool,Everton,4,0,H,2,0,H
2015,4/20/2016,Man United,Crystal Palace,2,0,H,1,0,H
2015,4/20/2016,West Ham,Watford,3,1,H,2,0,H
2015,4/21/2016,Arsenal,West Brom,2,0,H,2,0,H
2015,4/23/2016,Aston Villa,Southampton,2,4,A,1,2,A
2015,4/23/2016,Bournemouth,Chelsea,1,4,A,1,2,A
2015,4/23/2016,Liverpool,Newcastle,2,2,D,2,0,H
2015,4/23/2016,Man City,Stoke,4,0,H,2,0,H
2015,4/24/2016,Leicester,Swansea,4,0,H,2,0,H
2015,4/24/2016,Sunderland,Arsenal,0,0,D,0,0,D
2015,4/25/2016,Tottenham,West Brom,1,1,D,1,0,H
2015,4/30/2016,Arsenal,Norwich,1,0,H,0,0,D
2015,4/30/2016,Everton,Bournemouth,2,1,H,1,1,D
2015,4/30/2016,Newcastle,Crystal Palace,1,0,H,0,0,D
2015,4/30/2016,Stoke,Sunderland,1,1,D,0,0,D
2015,4/30/2016,Watford,Aston Villa,3,2,H,1,1,D
2015,4/30/2016,West Brom,West Ham,0,3,A,0,2,A
2015,5/1/2016,Man United,Leicester,1,1,D,1,1,D
2015,5/1/2016,Southampton,Man City,4,2,H,2,1,H
2015,5/1/2016,Swansea,Liverpool,3,1,H,2,0,H
2015,5/2/2016,Chelsea,Tottenham,2,2,D,0,2,A
2015,5/7/2016,Aston Villa,Newcastle,0,0,D,0,0,D
2015,5/7/2016,Bournemouth,West Brom,1,1,D,0,1,A
2015,5/7/2016,Crystal Palace,Stoke,2,1,H,0,1,A
2015,5/7/2016,Leicester,Everton,3,1,H,2,0,H
2015,5/7/2016,Norwich,Man United,0,1,A,0,0,D
2015,5/7/2016,Sunderland,Chelsea,3,2,H,1,2,A
2015,5/7/2016,West Ham,Swansea,1,4,A,0,2,A
2015,5/8/2016,Liverpool,Watford,2,0,H,1,0,H
2015,5/8/2016,Man City,Arsenal,2,2,D,1,1,D
2015,5/8/2016,Tottenham,Southampton,1,2,A,1,1,D
2015,5/10/2016,West Ham,Man United,3,2,H,1,0,H
2015,5/11/2016,Liverpool,Chelsea,1,1,D,0,1,A
2015,5/11/2016,Norwich,Watford,4,2,H,3,1,H
2015,5/11/2016,Sunderland,Everton,3,0,H,2,0,H
2015,5/15/2016,Arsenal,Aston Villa,4,0,H,1,0,H
2015,5/15/2016,Chelsea,Leicester,1,1,D,0,0,D
2015,5/15/2016,Everton,Norwich,3,0,H,2,0,H
2015,5/15/2016,Newcastle,Tottenham,5,1,H,2,0,H
2015,5/15/2016,Southampton,Crystal Palace,4,1,H,1,0,H
2015,5/15/2016,Stoke,West Ham,2,1,H,0,1,A
2015,5/15/2016,Swansea,Man City,1,1,D,1,1,D
2015,5/15/2016,Watford,Sunderland,2,2,D,0,1,A
2015,5/15/2016,West Brom,Liverpool,1,1,D,1,1,D
2015,5/17/2016,Man United,Bournemouth,3,1,H,1,0,H
2016,8/13/2016,Burnley,Swansea,0,1,A,0,0,D
2016,8/13/2016,Crystal Palace,West Brom,0,1,A,0,0,D
2016,8/13/2016,Everton,Tottenham,1,1,D,1,0,H
2016,8/13/2016,Hull,Leicester,2,1,H,1,0,H
2016,8/13/2016,Man City,Sunderland,2,1,H,1,0,H
2016,8/13/2016,Middlesbrough,Stoke,1,1,D,1,0,H
2016,8/13/2016,Southampton,Watford,1,1,D,0,1,A
2016,8/14/2016,Arsenal,Liverpool,3,4,A,1,1,D
2016,8/14/2016,Bournemouth,Man United,1,3,A,0,1,A
2016,8/15/2016,Chelsea,West Ham,2,1,H,0,0,D
2016,8/19/2016,Man United,Southampton,2,0,H,1,0,H
2016,8/20/2016,Burnley,Liverpool,2,0,H,2,0,H
2016,8/20/2016,Leicester,Arsenal,0,0,D,0,0,D
2016,8/20/2016,Stoke,Man City,1,4,A,0,2,A
2016,8/20/2016,Swansea,Hull,0,2,A,0,0,D
2016,8/20/2016,Tottenham,Crystal Palace,1,0,H,0,0,D
2016,8/20/2016,Watford,Chelsea,1,2,A,0,0,D
2016,8/20/2016,West Brom,Everton,1,2,A,1,1,D
2016,8/21/2016,Sunderland,Middlesbrough,1,2,A,0,2,A
2016,8/21/2016,West Ham,Bournemouth,1,0,H,0,0,D
2016,8/27/2016,Chelsea,Burnley,3,0,H,2,0,H
2016,8/27/2016,Crystal Palace,Bournemouth,1,1,D,0,1,A
2016,8/27/2016,Everton,Stoke,1,0,H,0,0,D
2016,8/27/2016,Hull,Man United,0,1,A,0,0,D
2016,8/27/2016,Leicester,Swansea,2,1,H,1,0,H
2016,8/27/2016,Southampton,Sunderland,1,1,D,0,0,D
2016,8/27/2016,Tottenham,Liverpool,1,1,D,0,1,A
2016,8/27/2016,Watford,Arsenal,1,3,A,0,3,A
2016,8/28/2016,Man City,West Ham,3,1,H,2,0,H
2016,8/28/2016,West Brom,Middlesbrough,0,0,D,0,0,D
2016,9/10/2016,Arsenal,Southampton,2,1,H,1,1,D
2016,9/10/2016,Bournemouth,West Brom,1,0,H,0,0,D
2016,9/10/2016,Burnley,Hull,1,1,D,0,0,D
2016,9/10/2016,Liverpool,Leicester,4,1,H,2,1,H
2016,9/10/2016,Man United,Man City,1,2,A,1,2,A
2016,9/10/2016,Middlesbrough,Crystal Palace,1,2,A,1,1,D
2016,9/10/2016,Stoke,Tottenham,0,4,A,0,1,A
2016,9/10/2016,West Ham,Watford,2,4,A,2,2,D
2016,9/11/2016,Swansea,Chelsea,2,2,D,0,1,A
2016,9/12/2016,Sunderland,Everton,0,3,A,0,0,D
2016,9/16/2016,Chelsea,Liverpool,1,2,A,0,2,A
2016,9/17/2016,Everton,Middlesbrough,3,1,H,3,1,H
2016,9/17/2016,Hull,Arsenal,1,4,A,0,1,A
2016,9/17/2016,Leicester,Burnley,3,0,H,1,0,H
2016,9/17/2016,Man City,Bournemouth,4,0,H,2,0,H
2016,9/17/2016,West Brom,West Ham,4,2,H,3,0,H
2016,9/18/2016,Crystal Palace,Stoke,4,1,H,2,0,H
2016,9/18/2016,Southampton,Swansea,1,0,H,0,0,D
2016,9/18/2016,Tottenham,Sunderland,1,0,H,0,0,D
2016,9/18/2016,Watford,Man United,3,1,H,1,0,H
2016,9/24/2016,Arsenal,Chelsea,3,0,H,3,0,H
2016,9/24/2016,Bournemouth,Everton,1,0,H,1,0,H
2016,9/24/2016,Liverpool,Hull,5,1,H,3,0,H
2016,9/24/2016,Man United,Leicester,4,1,H,4,0,H
2016,9/24/2016,Middlesbrough,Tottenham,1,2,A,0,2,A
2016,9/24/2016,Stoke,West Brom,1,1,D,0,0,D
2016,9/24/2016,Sunderland,Crystal Palace,2,3,A,1,0,H
2016,9/24/2016,Swansea,Man City,1,3,A,1,1,D
2016,9/25/2016,West Ham,Southampton,0,3,A,0,1,A
2016,9/26/2016,Burnley,Watford,2,0,H,1,0,H
2016,9/30/2016,Everton,Crystal Palace,1,1,D,1,0,H
2016,10/1/2016,Hull,Chelsea,0,2,A,0,0,D
2016,10/1/2016,Sunderland,West Brom,1,1,D,0,1,A
2016,10/1/2016,Swansea,Liverpool,1,2,A,1,0,H
2016,10/1/2016,Watford,Bournemouth,2,2,D,0,1,A
2016,10/1/2016,West Ham,Middlesbrough,1,1,D,0,0,D
2016,10/2/2016,Burnley,Arsenal,0,1,A,0,0,D
2016,10/2/2016,Leicester,Southampton,0,0,D,0,0,D
2016,10/2/2016,Man United,Stoke,1,1,D,0,0,D
2016,10/2/2016,Tottenham,Man City,2,0,H,2,0,H
2016,10/15/2016,Arsenal,Swansea,3,2,H,2,1,H
2016,10/15/2016,Bournemouth,Hull,6,1,H,3,1,H
2016,10/15/2016,Chelsea,Leicester,3,0,H,2,0,H
2016,10/15/2016,Crystal Palace,West Ham,0,1,A,0,1,A
2016,10/15/2016,Man City,Everton,1,1,D,0,0,D
2016,10/15/2016,Stoke,Sunderland,2,0,H,2,0,H
2016,10/15/2016,West Brom,Tottenham,1,1,D,0,0,D
2016,10/16/2016,Middlesbrough,Watford,0,1,A,0,0,D
2016,10/16/2016,Southampton,Burnley,3,1,H,0,0,D
2016,10/17/2016,Liverpool,Man United,0,0,D,0,0,D
2016,10/22/2016,Arsenal,Middlesbrough,0,0,D,0,0,D
2016,10/22/2016,Bournemouth,Tottenham,0,0,D,0,0,D
2016,10/22/2016,Burnley,Everton,2,1,H,1,0,H
2016,10/22/2016,Hull,Stoke,0,2,A,0,1,A
2016,10/22/2016,Leicester,Crystal Palace,3,1,H,1,0,H
2016,10/22/2016,Liverpool,West Brom,2,1,H,2,0,H
2016,10/22/2016,Swansea,Watford,0,0,D,0,0,D
2016,10/22/2016,West Ham,Sunderland,1,0,H,0,0,D
2016,10/23/2016,Chelsea,Man United,4,0,H,2,0,H
2016,10/23/2016,Man City,Southampton,1,1,D,0,1,A
